timestamp,occupancy,outdoor_temp_c,hvac_status,indoor_temp_c,humidity_percent,energy_kwh
2025-01-01 00:00:00,0.0,20.107301025978714,0.0,22.94594015904937,73.81389072049717,0.8843791679052321
2025-01-01 00:10:00,0.0,18.324358057079717,0.0,19.777774123545175,59.66503474083263,0.5667985841666289
2025-01-01 00:20:00,0.0,20.191062977392683,0.0,21.058946978010148,60.84233131815224,0.737953900553237
2025-01-01 00:30:00,0.0,23.06613234017252,0.0,21.445737755193,50.150743832364306,0.3580047863649305
2025-01-01 00:40:00,0.0,18.997699447110115,0.0,20.85156187402736,53.933789766590635,0.6942795602841729
2025-01-01 00:50:00,0.0,17.052131912302492,0.0,18.54784447507471,60.699653587834895,0.5846019179962394
2025-01-01 01:00:00,0.0,20.495941226613624,0.0,22.377250433834824,61.97089045145681,0.2663097198828255
2025-01-01 01:10:00,0.0,19.895918555028302,0.0,22.592203259355703,74.21904740985704,0.06528551457125875
2025-01-01 01:20:00,0.0,21.686188428212134,0.0,23.134717083036186,80.0,0.4042175994209239
2025-01-01 01:30:00,0.0,22.31651291217435,0.0,23.071362998064956,80.0,0.5294036944564595
2025-01-01 01:40:00,0.0,24.68933296458693,0.0,22.12922689056317,71.86056588524772,0.6676898868917691
2025-01-01 01:50:00,0.0,21.21135064469416,0.0,24.464069401975493,54.59278853096794,0.07520368926881632
2025-01-01 02:00:00,0.0,27.23320535253396,1.0,18.636046962926677,56.571404843580915,3.4917908658491927
2025-01-01 02:10:00,0.0,25.258625378228295,0.0,23.69548599493107,59.29527630415079,0.4977124323337571
2025-01-01 02:20:00,0.0,27.186176885487647,0.0,21.82172933915852,65.66621668376105,0.46756214572527444
2025-01-01 02:30:00,0.0,23.064142798545767,0.0,21.439909748551997,77.32852540606619,0.619139607892372
2025-01-01 02:40:00,1.0,23.038134618537356,0.0,21.147173362772158,72.01585114134294,0.19833876218009866
2025-01-01 02:50:00,1.0,23.646765395359314,1.0,20.01994243599593,51.8777748730259,3.9617561511750696
2025-01-01 03:00:00,0.0,26.632644873491294,1.0,18.699989617519723,50.8640263322801,3.4718930536174737
2025-01-01 03:10:00,1.0,31.995786654911896,1.0,20.951349824293104,54.9729533236105,3.883731308309108
2025-01-01 03:20:00,0.0,24.993864568158642,0.0,24.00770547853233,75.60850091181513,0.9081467447031186
2025-01-01 03:30:00,0.0,26.382613590359476,0.0,23.02921329449076,53.7721430877252,0.6921918296361451
2025-01-01 03:40:00,0.0,24.494198889544663,0.0,23.43511698186013,68.41816492570322,0.5144093963344875
2025-01-01 03:50:00,0.0,27.829300391985214,0.0,23.190447743498307,71.30450637457591,0.4331955744869675
2025-01-01 04:00:00,0.0,29.06923780049229,1.0,19.244446982608373,52.88293921713445,3.9253709547927933
2025-01-01 04:10:00,0.0,27.71105323275899,0.0,23.289493274119266,63.88223345277967,0.9978149409484208
2025-01-01 04:20:00,0.0,29.196197916828268,0.0,23.30140380620743,61.758105356381215,0.07560260166148458
2025-01-01 04:30:00,0.0,31.404568674093454,1.0,21.233895612426185,39.73364140233449,3.5625126492699275
2025-01-01 04:40:00,0.0,29.931881403838375,1.0,21.064624732884475,49.41056433140203,3.6861136088250808
2025-01-01 04:50:00,1.0,28.170457864276756,1.0,22.191008013929547,43.62990064209577,3.024531362002571
2025-01-01 05:00:00,0.0,27.7755033912635,1.0,24.282026081903695,48.196465999790135,3.537503421698382
2025-01-01 05:10:00,0.0,27.2411243728149,0.0,24.41156361552868,74.62390965603177,0.5862210150442778
2025-01-01 05:20:00,0.0,25.450809804114982,0.0,23.655708511495007,70.59295798453006,0.5907801775838692
2025-01-01 05:30:00,0.0,32.00231742303594,1.0,22.864659734879115,53.816088416158316,4.139225075906754
