timestamp,load_kg,vibration_mms,temperature_c,failure
2025-01-01 00:00:00,48.08315206216999,2.45269462985501,69.85054135566061,0.0
2025-01-01 00:01:00,58.34487726740615,1.418380127238733,65.10629776053985,0.0
2025-01-01 00:02:00,55.19320232186942,2.220071036332318,74.30940557721425,0.0
2025-01-01 00:03:00,61.20649517284238,1.9690390015109305,68.83604117271939,0.0
2025-01-01 00:04:00,27.322907430095494,0.6587010870867505,64.07293744142493,0.0
2025-01-01 00:05:00,54.68761298936015,1.88052043993311,74.49355664391885,0.0
2025-01-01 00:06:00,60.7799578173386,1.6694827463083772,64.45196303340292,0.0
2025-01-01 00:07:00,56.13609997918434,1.3163021326224034,58.70602815364391,0.0
2025-01-01 00:08:00,48.49914799414422,0.9323014778696848,60.953656611556866,0.0
2025-01-01 00:09:00,38.46411575200745,0.33033799369262284,59.80417484313797,0.0
2025-01-01 00:10:00,53.37025617112218,1.3869105050296175,64.17230741051479,0.0
2025-01-01 00:11:00,55.56849015715925,0.9452897308409179,65.11876799165086,0.0
2025-01-01 00:12:00,41.61397905013626,1.4132860574331565,66.2502815056829,0.0
2025-01-01 00:13:00,37.63516663132211,1.1926084352843354,70.37021251048763,0.0
2025-01-01 00:14:00,35.07783981069207,0.7822529585426615,61.70757593871543,0.0
2025-01-01 00:15:00,39.68151107106032,0.22218500082235604,63.20235534101708,0.0
2025-01-01 00:16:00,54.96261722808197,1.8710915625223292,70.50524481515156,0.0
2025-01-01 00:17:00,46.44508869443571,0.2773664484582703,61.73235023635358,0.0
2025-01-01 00:18:00,59.149720487335394,1.7213880670557586,69.83688996092734,0.0
2025-01-01 00:19:00,63.20091547678386,2.860343404055837,72.6334459190493,0.0
2025-01-01 00:20:00,59.03660327965981,2.7346766702482377,76.51944038970862,0.0
2025-01-01 00:21:00,48.6262141310642,1.6823324407140823,67.48355263047695,0.0
2025-01-01 00:22:00,41.15357288768513,1.7384401836986454,69.63411836229798,0.0
2025-01-01 00:23:00,57.03747459821043,1.1635461103121159,65.51015931862824,0.0
2025-01-01 00:24:00,55.79393606063818,1.1436916955366256,71.11027289181536,0.0
2025-01-01 00:25:00,65.61196588212444,0.31538965679966324,64.47945287137959,0.0
2025-01-01 00:26:00,48.52206956518951,1.560638179244406,69.8648560644234,0.0
2025-01-01 00:27:00,45.27974541971678,0.9039398086351699,63.75646374704798,0.0
2025-01-01 00:28:00,55.98825662832476,1.7080753072375878,71.86414193958993,0.0
2025-01-01 00:29:00,34.49399433649219,1.4703826127393698,69.61611699058884,0.0
2025-01-01 00:30:00,55.30469091553029,2.1154410703579645,74.60917168455778,0.0
2025-01-01 00:31:00,50.678624948365005,1.446968072287393,72.14823202838298,0.0
2025-01-01 00:32:00,36.65568142834353,0.9882202391610444,64.32480082387117,0.0
2025-01-01 00:33:00,45.23159440858247,0.1818658345740014,56.489711847868364,0.0
2025-01-01 00:34:00,61.878465036930066,1.85166110090904,69.62669365123631,0.0
2025-01-01 00:35:00,61.495395351265174,1.3762067574356376,65.51429111052482,0.0
2025-01-01 00:36:00,48.43999133651505,1.0209087831829184,66.60053910211384,0.0
2025-01-01 00:37:00,43.43946591326265,0.8682526838734117,62.85202088654181,0.0
2025-01-01 00:38:00,38.8028478057046,1.5082621263598228,70.14655267304984,0.0
2025-01-01 00:39:00,39.069369959867615,1.7450109419109352,69.04723338558055,0.0
2025-01-01 00:40:00,56.320847515213984,1.9488446841431952,70.9332922649593,0.0
2025-01-01 00:41:00,69.98320093141925,0.8174809375765486,63.6377865014599,0.0
2025-01-01 00:42:00,47.65001754257847,1.9647562531118914,66.67712944712444,0.0
2025-01-01 00:43:00,48.054424080242846,1.9781167331164577,72.02269039324536,0.0
2025-01-01 00:44:00,48.37510232478086,1.3601375957286095,68.10809086297948,0.0
