timestamp,load_kg,vibration_mms,temperature_c,failure
2025-01-01 00:00:00,60.12075804241971,1.695463267876631,73.1676682090046,0.0
2025-01-01 00:01:00,44.013815300537985,1.4208036512814561,66.74915342639721,0.0
2025-01-01 00:02:00,49.466670417968295,1.3581876111372324,68.4713895337218,0.0
2025-01-01 00:03:00,43.23014308479577,1.9478651167038281,74.46924252061919,0.0
2025-01-01 00:04:00,25.785546069946147,1.4774541040398828,71.40251582492654,0.0
2025-01-01 00:05:00,54.22856154816162,2.2223810666208026,75.71036829709028,0.0
2025-01-01 00:06:00,45.66833534061576,1.583990299280996,69.4589679099747,0.0
2025-01-01 00:07:00,45.533162221193486,1.4852063135737565,61.84689933485314,0.0
2025-01-01 00:08:00,47.09177206561768,0.8268626712243886,70.16811012953757,0.0
2025-01-01 00:09:00,44.46600877611124,1.737141751221701,65.24731620996906,0.0
2025-01-01 00:10:00,41.00379958392216,1.7687340600663228,60.39287847451337,0.0
2025-01-01 00:11:00,48.86871591937088,2.1651380381036773,71.86816465595821,0.0
2025-01-01 00:12:00,51.47152953199225,1.6512612521794483,62.55786139715877,0.0
2025-01-01 00:13:00,35.18072567561252,0.8507076169903823,67.26007764170805,0.0
2025-01-01 00:14:00,41.4358392688174,1.4832187603317626,73.6144948839305,0.0
2025-01-01 00:15:00,58.04501783617729,1.6119699815619632,69.88942039186874,0.0
2025-01-01 00:16:00,47.983242155635395,1.29309920118829,67.97913280413556,0.0
2025-01-01 00:17:00,53.668072814443434,1.258858554417568,65.29028937632717,0.0
2025-01-01 00:18:00,52.86892671442546,1.8242761381623893,67.3985126031528,0.0
2025-01-01 00:19:00,50.99059541943348,1.2690315611529663,66.75430979654274,0.0
2025-01-01 00:20:00,50.31413138322766,1.0547115134037963,69.00218915924593,0.0
2025-01-01 00:21:00,48.011774223501384,1.3570500496825177,67.77232230029979,0.0
2025-01-01 00:22:00,61.54498408441041,2.3021830020271192,72.06486875559273,0.0
2025-01-01 00:23:00,51.923606823342126,0.9731456849636345,60.26115033251922,0.0
2025-01-01 00:24:00,40.17481679073796,1.3759723359339393,66.69393581885899,0.0
2025-01-01 00:25:00,52.40168666350706,1.1092752727035293,71.43557980941854,0.0
2025-01-01 00:26:00,67.61409273904057,2.086348167449244,69.52692266832602,0.0
2025-01-01 00:27:00,43.830197462845206,1.4725831613695055,68.33316159109275,0.0
2025-01-01 00:28:00,61.30856777211138,1.61557371251354,67.54851667891008,0.0
2025-01-01 00:29:00,42.41043206458715,1.9527398096874342,64.28466484972816,0.0
2025-01-01 00:30:00,47.35458181089107,1.1137979074595274,68.11542315551932,0.0
2025-01-01 00:31:00,52.36836830697034,1.323802858329834,68.45949897999884,0.0
2025-01-01 00:32:00,48.371737391972964,1.2073082602773269,64.7104760888873,0.0
2025-01-01 00:33:00,63.54496199743318,1.3009900948607023,63.4930133010562,0.0
2025-01-01 00:34:00,51.69822558381053,0.965260401376491,59.2145567099427,0.0
2025-01-01 00:35:00,73.67553049217736,1.8020261615256934,72.87119865863019,0.0
2025-01-01 00:36:00,48.697463942209644,0.543937591564289,57.52039111526906,0.0
2025-01-01 00:37:00,53.683318223094226,1.2605472588388822,62.498869919120104,0.0
2025-01-01 00:38:00,31.232634722935813,0.9525032034525655,63.62779695061861,0.0
2025-01-01 00:39:00,41.88337859199432,1.0889382791711324,66.71506478416752,0.0
2025-01-01 00:40:00,45.67465098265711,2.1375491511216307,72.22723044322495,0.0
2025-01-01 00:41:00,49.05783612548772,1.588855712823946,69.83664367748025,0.0
2025-01-01 00:42:00,55.52904948534072,1.2801758717002438,64.81952610664136,0.0
2025-01-01 00:43:00,62.02156213599652,2.0250770211787947,69.59709958604756,0.0
2025-01-01 00:44:00,44.745938589082044,1.8969859371384992,68.12083129952384,0.0
2025-01-01 00:45:00,43.232577219550954,1.2231525688310396,67.07489392743678,0.0
2025-01-01 00:46:00,48.66684217355337,1.3402149346179846,68.42328670308707,0.0
2025-01-01 00:47:00,45.061070928119854,0.6647132288313262,70.29817380053254,0.0
2025-01-01 00:48:00,39.728479981404284,1.2475924428987621,66.58828074298661,0.0
2025-01-01 00:49:00,58.03206618359208,2.0275809140029954,72.51353761726351,0.0
2025-01-01 00:50:00,50.50852140326371,2.2793458080403592,70.29000686479336,0.0
2025-01-01 00:51:00,45.693753236740136,1.8587887996795596,64.57597682934465,0.0
2025-01-01 00:52:00,47.43563159400119,1.6279996260025502,65.77586046929109,0.0
2025-01-01 00:53:00,43.340455385878705,0.8406904600503815,65.4459359735215,0.0
2025-01-01 00:54:00,57.359793679775166,2.418641820173036,75.77515580513263,0.0
2025-01-01 00:55:00,37.00946697046543,1.2542521212063364,69.8358093187516,0.0
2025-01-01 00:56:00,45.96293519392058,1.8324199605541276,67.90895309186746,0.0
2025-01-01 00:57:00,56.33915840488995,1.4019192726471321,71.1993971744913,0.0
2025-01-01 00:58:00,33.66959441430396,0.612771435592152,65.46193071223723,0.0
2025-01-01 00:59:00,56.372950674162816,0.7642865407939128,64.7457078360889,0.0
2025-01-01 01:00:00,70.31308170141465,2.263284632832657,72.26226097011923,0.0
2025-01-01 01:01:00,58.411553042297136,1.8876896608776854,68.73299133932228,0.0
2025-01-01 01:02:00,56.76114376825601,1.0256679604166608,67.68813650472929,0.0
2025-01-01 01:03:00,46.88596278284163,2.7227372247790216,66.92955265602752,0.0
2025-01-01 01:04:00,52.47061607146495,1.6201597492164224,64.04920319840042,0.0
