timestamp,traffic_vehicles_per_hour,wind_speed_ms,temperature_c,emissions_co_ppm,emissions_pm25_ugm3,aqi,health_alert
2025-01-01 00:00:00,30.88567780218805,6.214303187270319,21.447428627201468,0.7594877601771804,19.79958769739134,71.0648953166246,0.0
2025-01-01 01:00:00,67.55971756344238,13.08935636288475,22.127743644569247,0.5838530957318684,17.674670447288783,66.79380801401803,0.0
2025-01-01 02:00:00,69.1690957699461,11.227786280469385,27.945789478775648,0.9817456186395016,22.31905887935571,61.83346830528753,0.0
2025-01-01 03:00:00,54.37472212181696,6.420613991219636,26.25782482550374,0.42027836284659315,20.886923857401854,55.31690788653199,0.0
2025-01-01 04:00:00,109.54083762887355,17.24007384437319,28.345794078783296,0.8028086689208638,25.50621593863187,51.42161872039297,0.0
2025-01-01 05:00:00,80.22673760251939,12.036703189612895,28.759795323357206,0.8896884216968208,9.245837308219752,59.85794516557627,0.0
2025-01-01 06:00:00,117.68278790347668,11.918581321836442,26.637035595583747,0.8669037992784371,20.441798576206146,55.17581902684392,0.0
2025-01-01 07:00:00,185.39991591026237,20.544051327073948,23.2841819148748,1.0113001667393573,34.48812486554281,64.10541540692591,0.0
2025-01-01 08:00:00,146.80378062557446,12.52288343372158,26.654432072113455,1.12376271237485,14.958220527370962,61.94172283562052,0.0
2025-01-01 09:00:00,174.16127452819836,10.856517547409947,23.62087901668195,1.0005946407934398,28.29303907424999,75.41407701913766,0.0
2025-01-01 10:00:00,118.70582820011447,15.162764663755608,26.321583996571327,0.6572369523614077,15.494599299586852,68.37332563540568,0.0
2025-01-01 11:00:00,63.4555375653899,13.009163399293891,22.075851658603252,0.5576610639384274,20.775351430614393,43.0835437993094,0.0
2025-01-01 12:00:00,80.07946005173952,12.062785503796057,20.533801276909497,0.27914044037193814,21.44014025963912,56.5929622591578,0.0
2025-01-01 13:00:00,25.185755768889976,6.791333953172462,17.445187146584352,0.676922938520075,11.15172732280577,62.81995333382832,0.0
2025-01-01 14:00:00,108.20252034936328,9.68416950945597,15.74946603100554,0.9688305487904755,14.703577104988797,49.58954308749048,0.0
2025-01-01 15:00:00,51.272585820124604,9.415533125997483,14.799105637325482,1.2343014770337912,13.291202480646401,54.705229964282395,0.0
2025-01-01 16:00:00,110.98091186870275,8.157675907758847,13.398556348681504,1.044069106534643,17.336758695447827,80.37482762732729,0.0
2025-01-01 17:00:00,235.52544013103534,0.4391489474250667,14.06555139064441,1.26562186489975,34.92739767992175,99.03339773834664,0.0
2025-01-01 18:00:00,160.3940010849367,5.059879750284696,10.51481148239598,1.3898866578586886,23.35032430302397,64.63235691129344,0.0
2025-01-01 19:00:00,174.04297440863724,7.993858273233433,13.632795897261342,0.9514453135772567,20.61830765548977,67.85392629406408,0.0
2025-01-01 20:00:00,87.12603470907543,6.267266226049923,11.495318269787427,0.9398711560365575,17.87632948841913,60.00163049145338,0.0
2025-01-01 21:00:00,46.93786506171614,9.484858859421823,12.53472232409241,1.3206510053533393,16.796155944502686,80.85232503705342,0.0
2025-01-01 22:00:00,54.494753609219586,9.097290748236352,18.51841413620337,0.6201613338049972,9.689794764440975,56.884899715944655,0.0
2025-01-01 23:00:00,48.95887834783844,6.63415036550901,18.40679160777729,0.7559565024448094,14.149993478887962,55.32208792993868,0.0
2025-01-02 00:00:00,75.6351156854093,7.118669695565021,20.00424464345058,0.7965953118970122,11.83961745207462,53.935350860205254,0.0
2025-01-02 01:00:00,58.75490900775044,10.494433563584007,21.139783723158388,0.9552042140569337,13.348431218519003,57.271035273454466,0.0
2025-01-02 02:00:00,73.70162981361614,15.801692236161378,21.465022473839284,0.6556841203679293,18.100365283612973,65.52007993894274,0.0
2025-01-02 03:00:00,29.12373335629743,12.723355516143766,27.11863043656735,0.49032779146717426,12.644961511397653,70.86870791867251,0.0
2025-01-02 04:00:00,91.58791192030624,15.956692756382427,26.547234773310358,0.9151990191169751,19.998704719218182,69.45021247097019,0.0
2025-01-02 05:00:00,94.29973026169196,17.008919506451264,28.405104991805803,0.964434345165553,14.712663115136532,43.96544540378678,0.0
